rank,config,cum_return,positions,pos_per_week,net_per_pos,raw_per_week,cap_feasible_wk,weekly_sd,nw_t_vs_baseline,weeks_won_vs_baseline,mtm_marked_pct,open_at_horizon_frac
173,t_stat_baseline|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,17619.755800149323,3269,136.20833333333334,5.38995282965718,734.1564916728885,734.1564916728885,1619.646814630161,1.888306901197658,20,0.9180177424288773,0.15325787702661364
174,eb_shrinkage_skill|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,17602.057604916943,2613,108.875,6.7363404534699365,733.4190668715393,733.4190668715394,1529.5624827608058,1.6699957656734663,16,0.9927286643704554,0.016838882510524303
175,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,17527.448819425954,3171,132.125,5.52741999981897,730.3103674760814,730.3103674760814,698.317183947625,3.807226514917088,19,0.9183222958057395,0.15011037527593818
176,t_stat_baseline|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,17446.019593514266,8061,335.875,2.164250042614349,726.9174830630944,726.9174830630944,927.2515606762108,2.985818988779009,20,0.9651408013894058,0.0971343505768515
177,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,17421.698819425954,3171,132.125,5.494070898589074,725.9041174760814,725.9041174760814,697.2161962473982,3.7934761820621916,19,0.9183222958057395,0.15011037527593818
178,t_stat_baseline|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,17419.769593514266,8061,335.875,2.1609936228153166,725.8237330630944,725.8237330630944,927.2976028641614,2.982637312044038,20,0.9651408013894058,0.0971343505768515
179,proxy_clv|none|policy_online_weighting|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,55299.09518004909,47190,1966.25,1.17183927060922,2304.1289658353785,689.0414911182213,8243.87519858698,1.5561399894952848,19,0.9709048527230346,0.0770714134350498
180,proxy_clv|none|policy_online_weighting|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,55220.224256709,47190,1966.25,1.1701679223714558,2300.842677362875,688.058738354416,8240.476679934256,1.5548166427605563,19,0.9709048527230346,0.0770714134350498
181,gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,64890.90787154903,56099,2337.4583333333335,1.1567212939900717,2703.78782798121,680.1521208661621,5617.963298647018,1.8287354787440586,18,0.9988056828107452,0.01183621811440489
182,gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,16297.785614437997,2745,114.375,5.937262518920946,679.0744006015832,679.0744006015832,1870.7092301468995,1.3829632992579775,15,0.9923497267759563,0.01493624772313297
183,gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,64767.15787154903,56099,2337.4583333333335,1.1545153723158885,2698.63157798121,678.8550389217424,5618.289635834681,1.825130413319937,18,0.9988056828107452,0.01183621811440489
184,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16216.154863686132,3162,131.75,5.1284487234934,675.6731193202555,675.6731193202554,784.8695280833035,3.5825127613457544,18,0.9184060721062618,0.1495888678051866
185,gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,16175.535614437997,2745,114.375,5.892726999795263,673.9806506015832,673.9806506015832,1871.1700309469386,1.3720594481886852,14,0.9923497267759563,0.01493624772313297
186,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16112.620067764929,2883,120.125,5.588838039460606,671.3591694902053,671.3591694902053,933.5113085869457,2.8399154000509097,17,0.9469302809573361,0.10995490808185918
187,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,16110.60635837446,3162,131.75,5.095068424533352,671.2752649322691,671.2752649322691,783.9400748726255,3.56735349589648,18,0.9184060721062618,0.1495888678051866
188,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,15998.744587867244,2883,120.125,5.54933908701604,666.6143578278019,666.6143578278019,932.3996091492539,2.8251633343467955,17,0.9469302809573361,0.10995490808185918
189,gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,64969.89137274416,57855,2410.625,1.1229779858740672,2707.0788071976735,660.3110556939515,5960.554908262237,1.7898672355479783,15,0.9992221934145709,0.0041655863797424595
190,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,15827.134159141771,1947,81.125,8.128985187027103,659.4639232975738,659.4639232975737,878.1352036509611,2.7436110371020357,21,0.9537750385208013,0.12788906009244994
191,gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,64847.64137274416,57855,2410.625,1.1208649446503183,2701.9850571976735,659.0685874543872,5960.547031602946,1.7865356165653594,15,0.9992221934145709,0.0041655863797424595
192,gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,63296.754838932,56901,2370.875,1.1124014488134129,2637.3647849555,654.0920519022868,5944.467567403197,1.7464960984803186,16,0.999789107397058,0.0027591782218238693
193,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,15695.330730426605,1947,81.125,8.061289537969495,653.9721137677752,653.9721137677753,876.5557043049278,2.7275243716298614,21,0.9537750385208013,0.12788906009244994
194,t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,25043.118192240792,22537,939.0416666666666,1.111200168267329,1043.463258010033,653.3856989411894,3684.5347002331746,1.4055676527146848,18,0.9853574122554022,0.03744952744375915
195,gu_koenker_npmle|none|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,63173.004838932,56901,2370.875,1.1102266188455738,2632.2085349555,652.8132518811974,5944.450666222449,1.7430337043485513,15,0.999789107397058,0.0027591782218238693
196,t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,24951.762607339202,22537,939.0416666666666,1.1071465859404181,1039.6567753058,651.0021925329659,3683.7708863444013,1.4006672695889828,18,0.9853574122554022,0.03744952744375915
197,t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,22971.57102942932,21343,889.2916666666666,1.07630469144119,957.1487928928883,632.8671585674198,2162.6125118141813,1.8762623427143583,20,0.9814459073232441,0.05360071217729467
198,t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,22882.41129356913,21343,889.2916666666666,1.0721272217387026,953.4338038987138,630.4108063823571,2162.1025933695273,1.8703217113092458,20,0.9814459073232441,0.05360071217729467
199,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,14723.985025062319,1392,58.0,10.577575449039022,613.4993760442633,613.4993760442633,923.9340914738218,3.1510107793091184,17,0.9274425287356323,0.15158045977011494
200,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,14598.312387402188,1392,58.0,10.487293381754444,608.2630161417578,608.2630161417578,923.3553781840227,3.1299157179330996,17,0.9274425287356323,0.15158045977011494
201,eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,14238.120534869551,4120,171.66666666666666,3.4558544987547455,593.2550222862313,593.2550222862312,1285.3025286967063,1.7368675485489413,17,0.9713592233009708,0.07184466019417475
202,eb_shrinkage_skill|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,14178.870534869551,4120,171.66666666666666,3.4414734307935806,590.7862722862313,590.7862722862313,1285.9432919231238,1.728650483898054,17,0.9713592233009708,0.07184466019417475
203,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13824.024010186093,3828,159.5,3.6112915387111006,576.0010004244206,576.0010004244206,1315.0885896666014,1.6490477355005766,16,0.9780564263322884,0.05851619644723093
204,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13762.524010186093,3828,159.5,3.5952257079900973,573.4385004244206,573.4385004244206,1315.8723897271523,1.6408892273448588,16,0.9780564263322884,0.05851619644723093
205,eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13720.343241776149,3738,155.75,3.6705038099989697,571.6809684073395,571.6809684073395,1317.9099432074906,1.62114154782204,16,0.9678972712680577,0.07998929909042268
206,eb_shrinkage_skill|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13658.093241776149,3738,155.75,3.6538505194692745,569.0872184073395,569.0872184073395,1318.6099764752082,1.6128599017067842,16,0.9678972712680577,0.07998929909042268
207,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13411.002046437536,3399,141.625,3.9455728291960974,558.7917519348973,558.7917519348973,1349.3641931636055,1.5488591846518984,14,0.9749926448955575,0.06413651073845249
208,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13342.752046437536,3399,141.625,3.925493394068119,555.9480019348973,555.9480019348973,1350.2848284412478,1.5401358480614575,14,0.9749926448955575,0.06413651073845249
209,gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,13201.112142965001,1979,82.45833333333333,6.670597343590198,550.0463392902084,550.0463392902084,1230.1107315561655,1.6193344082058094,16,0.9701869631126832,0.046488125315816066
210,gu_koenker_npmle|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,13065.362142965001,1979,82.45833333333333,6.602002093463871,544.3900892902084,544.3900892902084,1231.4283643287974,1.6017876869191545,16,0.9701869631126832,0.046488125315816066
211,eb_shrinkage_skill|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12762.89825364159,2005,83.54166666666667,6.365535288599297,531.7874272350663,531.7874272350663,1247.3243072733349,1.5414863624461959,17,0.970074812967581,0.04887780548628429
212,gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12755.344928844308,1956,81.5,6.521137489184206,531.4727053685128,531.4727053685128,1239.6293673855723,1.5533636488325038,15,0.979038854805726,0.03885480572597137
213,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,12668.031351312218,1920,80.0,6.597932995475114,527.8346396380091,527.8346396380091,648.6810083237189,3.2387016082307647,20,0.9552083333333333,0.12760416666666666
214,eb_shrinkage_skill|none|policy_full_rerank|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12639.14825364159,2005,83.54166666666667,6.303814590344932,526.6311772350663,526.6311772350663,1247.7063437006502,1.526215672281461,17,0.970074812967581,0.04887780548628429
215,gu_koenker_npmle|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12618.844928844308,1956,81.5,6.451352213110587,525.7852053685128,525.7852053685128,1240.8599978185875,1.5358767194113656,14,0.979038854805726,0.03885480572597137
216,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,12548.90915146506,1920,80.0,6.535890183054719,522.8712146443776,522.8712146443776,647.1140524014606,3.219305875944022,20,0.9552083333333333,0.12760416666666666
217,eb_shrinkage_skill|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,12438.54301384998,1970,82.08333333333333,6.313981225304558,518.2726255770825,518.2726255770824,1247.467168830927,1.5032983044813282,15,0.9786802030456853,0.04060913705583756
218,eb_shrinkage_skill|none|policy_full_rerank|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,12311.79301384998,1970,82.08333333333333,6.249641123781715,512.9913755770825,512.9913755770824,1247.9460904110201,1.4874402987562299,14,0.9786802030456853,0.04060913705583756
219,proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,12295.079520937375,1470,61.25,8.363999674107058,512.2949800390574,512.2949800390574,570.4830803044194,3.953200239615463,19,0.9360544217687075,0.1414965986394558
220,proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,12200.579520937375,1470,61.25,8.299713959821345,508.3574800390573,508.35748003905735,569.3885041572681,3.9379020825542086,19,0.9360544217687075,0.1414965986394558
221,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11860.124148467403,1324,55.166666666666664,8.95779769521707,494.1718395194751,494.17183951947504,557.5443664989809,3.6550187058301993,20,0.9237160120845921,0.15861027190332327
222,t_stat_baseline|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,11830.281792165582,12196,508.1666666666667,0.9700132660024255,492.92840800689925,492.92840800689925,807.1525242064166,2.4211612635174324,16,0.974417841915382,0.08724171859626106
223,t_stat_baseline|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,11801.781792165582,12196,508.1666666666667,0.9676764342543115,491.74090800689925,491.7409080068993,806.3407994933159,2.418532173806626,16,0.974417841915382,0.08724171859626106
224,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11759.624148467403,1324,55.166666666666664,8.881891350806196,489.9843395194751,489.98433951947516,556.3993072157472,3.6374759024121945,20,0.9237160120845921,0.15861027190332327
225,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11670.393916975281,1382,57.583333333333336,8.444568680879364,486.2664132073034,486.2664132073034,546.3042623948228,3.761021726100904,20,0.9298118668596237,0.14978292329956586
226,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11655.575648625736,1349,56.208333333333336,8.640159858136201,485.6489853594057,485.64898535940563,555.7129531783906,3.6948246096490385,20,0.9251297257227576,0.15715344699777614
227,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,37671.28357540195,45871,1911.2916666666667,0.8212440011205762,1569.6368156417477,482.8914726588988,3105.6050348696817,1.9083373935846855,19,0.997776372871749,0.01702600771729415
228,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11577.393916975281,1382,57.583333333333336,8.377274903744777,482.3914132073034,482.3914132073034,545.2420889159349,3.7445993852377994,20,0.9298118668596237,0.14978292329956586
229,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,37614.28357540195,45871,1911.2916666666667,0.8200013859606712,1567.2618156417477,482.16081494487463,3106.0877026152557,1.9050430309134474,19,0.997776372871749,0.01702600771729415
230,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11557.325648625736,1349,56.208333333333336,8.567328130930864,481.5552353594057,481.5552353594057,554.5811140009216,3.6775810772458204,20,0.9251297257227576,0.15715344699777614
231,t_stat_baseline|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11506.498109844913,7874,328.0833333333333,1.4613281826066693,479.43742124353804,479.43742124353804,997.5590116056877,1.8144737151175716,15,0.9805689611379222,0.07112014224028448
232,t_stat_baseline|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11480.248109844913,7874,328.0833333333333,1.457994425939156,478.34367124353804,478.34367124353804,997.4436072025098,1.811114857955947,15,0.9805689611379222,0.07112014224028448
233,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,11190.554553582588,3044,126.83333333333333,3.6762662791007186,466.27310639927447,466.27310639927447,725.8876266939199,2.228330096217332,18,0.9300262812089355,0.15013140604467806
234,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,11165.804553582588,3044,126.83333333333333,3.668135530086264,465.24185639927447,465.24185639927447,726.6535357974424,2.220880667343466,18,0.9300262812089355,0.15013140604467806
235,proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,11046.724021266873,2026,84.41666666666667,5.452479773576936,460.2801675527864,460.2801675527864,521.1535523181335,3.97018121558237,20,0.930898321816387,0.14807502467917077
236,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10923.624117288191,1930,80.41666666666667,5.659908869061239,455.15100488700796,455.15100488700796,507.554714544064,4.095567468513465,20,0.9554404145077721,0.12694300518134716
237,proxy_clv|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10921.474021266873,2026,84.41666666666667,5.390658450773382,455.0614175527864,455.0614175527864,519.8692980870213,3.9426405292151663,20,0.930898321816387,0.14807502467917077
238,t_stat_baseline|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,10836.53977389937,7468,311.1666666666667,1.4510631727235366,451.5224905791404,451.5224905791405,615.259339926562,2.887696563430927,19,0.9566148901981789,0.10899839314408141
239,t_stat_baseline|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,10817.78977389937,7468,311.1666666666667,1.448552460350746,450.7412405791404,450.7412405791405,615.4800926646765,2.8856956726202996,19,0.9566148901981789,0.10899839314408141
240,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10802.874117288191,1930,80.41666666666667,5.597344102221861,450.11975488700796,450.119754887008,505.98577091762,4.071737684020488,20,0.9554404145077721,0.12694300518134716
241,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10777.232809226678,1882,78.41666666666667,5.726478644647544,449.0513670511116,449.05136705111164,501.54187186538667,4.16810130743385,20,0.9521785334750267,0.13177470775770456
242,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10660.232809226678,1882,78.41666666666667,5.664310738165079,444.1763670511116,444.17636705111164,500.18922990076584,4.143027328748735,20,0.9521785334750267,0.13177470775770456
243,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,10626.771170196062,1892,78.83333333333333,5.616686665008489,442.78213209150255,442.7821320915025,503.0653006169922,3.9858007966174154,20,0.9545454545454546,0.12896405919661733
244,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,10506.021170196062,1892,78.83333333333333,5.55286531194295,437.75088209150255,437.75088209150255,501.5291208625444,3.9610966926103366,20,0.9545454545454546,0.12896405919661733
245,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,35516.406978505765,50919,2121.625,0.6975079435673475,1479.8502907710736,410.1346708176003,3001.1615767792773,1.9765221822131422,17,0.9982128478563994,0.0075021111962135945
246,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,35462.406978505765,50919,2121.625,0.6964474357019141,1477.6002907710736,409.5110921927255,3001.873738202073,1.9728650512010788,17,0.9982128478563994,0.0075021111962135945
247,proxy_clv|none|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,31077.142359479007,46127,1921.9583333333333,0.6737299707216816,1294.8809316449585,396.15322278434877,8610.058818695636,0.7455224750370036,12,0.9836755045851671,0.03757018665857307
248,gu_koenker_npmle|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,34675.439345388695,51564,2148.5,0.6724738062483263,1444.809972724529,395.4145980740159,2980.3622150520423,1.9196047967416399,17,0.9990109378636257,0.00589558606779924
249,proxy_clv|none|policy_online_weighting|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,30973.034073532803,46127,1921.9583333333333,0.6714729783756326,1290.5430863972,394.82611128487196,8607.614402936524,0.7435602176084051,12,0.9836755045851671,0.03757018665857307
250,gu_koenker_npmle|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,34620.689345388695,51564,2148.5,0.6714120189548657,1442.528722724529,394.79026714546103,2980.9654499074713,1.9159737859504997,17,0.9990109378636257,0.00589558606779924
251,proxy_clv|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,18325.105305882098,28059,1169.125,0.6530918887302505,763.5460544117541,384.0180305733873,1349.586514616413,2.6532575895565897,17,0.9716312056737589,0.08606864107772907
252,proxy_clv|none|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,18297.355305882098,28059,1169.125,0.6521029012396058,762.3898044117541,383.4365059288882,1350.2972562823036,2.6496096453247557,17,0.9716312056737589,0.08606864107772907
253,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,8890.389172419615,1324,55.166666666666664,6.714795447446839,370.4328821841506,370.4328821841506,726.8690828284507,2.7230797372701114,19,0.9237160120845921,0.15861027190332327
254,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,8845.914336433207,3869,161.20833333333334,2.286356768269115,368.5797640180503,368.5797640180503,560.998336724424,2.5811813919768754,19,0.9477901266477126,0.11269061773067976
255,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,8820.414336433207,3869,161.20833333333334,2.2797659179201877,367.5172640180503,367.5172640180503,561.47925567568,2.5710513804617747,19,0.9477901266477126,0.11269061773067976
256,t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,8784.70653273844,362,15.083333333333334,24.26714511806199,366.0294388641017,366.0294388641017,924.8784534094865,1.6258964573997552,14,0.9834254143646409,0.11878453038674033
257,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,8779.796787440475,1324,55.166666666666664,6.631266455770751,365.8248661433531,365.82486614335306,726.1936181844954,2.6970117397921527,19,0.9237160120845921,0.15861027190332327
258,t_stat_baseline|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,8672.20653273844,362,15.083333333333334,23.95637163739901,361.3419388641017,361.34193886410173,923.6940660453589,1.6123910650244409,14,0.9834254143646409,0.11878453038674033
259,proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,16386.95259758559,27106,1129.4166666666667,0.6045507488226072,682.7896915660663,355.47584030769303,1125.2463732982978,3.5844835084142495,16,0.958902088098576,0.14247768021840182
260,proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,16362.20259758559,27106,1129.4166666666667,0.6036376668481366,681.7584415660663,354.9389481067043,1126.3271055279242,3.5759724321546793,16,0.958902088098576,0.14247768021840182
261,proxy_clv|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,13077.689516898508,23259,969.125,0.5622636191108177,544.9037298707711,330.6110080371608,1142.3537593247943,3.0463435378313246,17,0.9610043424050905,0.1502214196655058
262,proxy_clv|none|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,13058.939516898508,23259,969.125,0.5614574795519373,544.1224798707711,330.1369979765391,1143.4989488025087,3.038110112891733,17,0.9610043424050905,0.1502214196655058
263,t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,7816.574033539842,373,15.541666666666666,20.955962556407083,325.69058473082674,325.69058473082674,946.468119814664,1.4444032730744891,13,0.9839142091152815,0.1260053619302949
264,t_stat_baseline|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,7685.324033539842,373,15.541666666666666,20.604085880803865,320.22183473082674,320.22183473082674,945.9194913087658,1.4258556407127192,13,0.9839142091152815,0.1260053619302949
265,t_stat_baseline|none|policy_knockout_backfill|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,6669.08850998348,7305,304.375,0.9129484613255963,277.87868791597833,277.8786879159784,698.9453750676662,1.8323375212164257,15,0.9802874743326488,0.07063655030800821
266,t_stat_baseline|none|policy_knockout_backfill|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,6650.33850998348,7305,304.375,0.9103817262126599,277.09743791597833,277.09743791597833,698.9331433000285,1.8295483301361628,15,0.9802874743326488,0.07063655030800821
267,proxy_clv|none|policy_online_weighting|ttr72.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,6379.164408424001,399,16.625,15.98788072286717,265.7985170176667,265.7985170176667,865.0162514105061,1.3762230186319164,14,0.9899749373433584,0.09774436090225563
268,proxy_clv|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,6379.164408424001,388,16.166666666666668,16.441145382536085,265.7985170176667,265.7985170176667,865.0162514105061,1.3762230186319164,14,0.9845360824742269,0.0979381443298969
269,t_stat_baseline|none|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,6345.788899946494,311,12.958333333333334,20.40446591622667,264.40787083110393,264.40787083110393,821.193816999732,1.602981802712939,15,0.977491961414791,0.1189710610932476
270,proxy_clv|none|policy_online_weighting|ttr48.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,6285.414408424001,388,16.166666666666668,16.19952167119588,261.8922670176667,261.8922670176667,863.2676154460481,1.3623367935243524,14,0.9845360824742269,0.0979381443298969
